Country,S&P Rating,Country Name,country_code,unemployment_2000,unemployment_2014,unemployment_2015,unemployment_2016,unemployment_2017,unemployment_2018,unemployment_2019,unemployment_2020,unemployment_2021,unemployment_2022,unemployment_2023,current_account_balance_1990,current_account_balance_2000,current_account_balance_2014,current_account_balance_2015,current_account_balance_2016,current_account_balance_2017,current_account_balance_2018,current_account_balance_2019,current_account_balance_2020,current_account_balance_2021,current_account_balance_2022,current_account_balance_2023,exchange_rate_usd_1990,exchange_rate_usd_2000,exchange_rate_usd_2014,exchange_rate_usd_2015,exchange_rate_usd_2016,exchange_rate_usd_2017,exchange_rate_usd_2018,exchange_rate_usd_2019,exchange_rate_usd_2020,exchange_rate_usd_2021,exchange_rate_usd_2022,exchange_rate_usd_2023,gdp_1990,gdp_2000,gdp_2014,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_2023,inflation_1990,inflation_2000,inflation_2014,inflation_2015,inflation_2016,inflation_2017,inflation_2018,inflation_2019,inflation_2020,inflation_2021,inflation_2022,inflation_2023,total_reserves_1990,total_reserves_2000,total_reserves_2014,total_reserves_2015,total_reserves_2016,total_reserves_2017,total_reserves_2018,total_reserves_2019,total_reserves_2020,total_reserves_2021,total_reserves_2022,total_reserves_2023,Unnamed: 73,value_counts
Uzbekistan,BB-,Uzbekistan,UZB,12.286,5.09,5.15,5.16,5.83,5.391,4.945,5.293,5.345,4.535,4.526,3.873258865996283,3.220517731992566,2.56777659798885,1.03912867157671,0.24755111491788,2.12025210569774,-6.12166433969794,-5.00972224414465,-4.55709801917972,-6.33246372299443,-3.15925508341824,-7.67764438567761,114.4653444738277,236.608333333333,2310.94815880696,2567.98721339827,2965.25349937684,5113.87894595717,8069.60623655914,8836.7875,10054.2613341653,10609.464390809,11050.145422363,11734.8334198669,13362340337.8657,13760513969.314,80845385809.4529,86196264755.3105,86138288644.171,69703222282.7278,58695899092.1083,67293639798.3996,66443265418.3086,77340060003.0347,90095926567.4359,101591769702.343,67727846471.32303,33863923240.303062,9.28309356162702,8.75188196737494,8.13088669523606,13.8757425441634,17.5241796514057,14.5257359560685,12.8677297362606,10.849239750812,11.4466436998834,6048945167.142208,12097890322.837772,18146835478.533337,24195780634.2289,24287333269.6036,26284410686.6739,28070940955.3947,27077105981.1617,29291325502.0694,34903111839.0572,35375443899.6491,35773956817.6684,34557511091.0994,17278755578.0497,65.0
Armenia,BB-,Armenia,ARM,11.097,12.201,12.468,12.732,12.968,13.212,12.2,12.18,10.012,8.608,8.586,-3.5976051483232503,-15.7812102966465,-7.76786633240124,-2.66180705584758,-0.956577968660235,-1.260724020147,-7.2281230237955,-7.05686573000043,-3.99777390668494,-3.47997395796116,0.331693235139525,-2.3097864408313,268.60802344625085,539.525833333333,415.919789204938,477.918306576099,480.488150777966,482.716393849129,482.987946590235,480.44512876712,489.008858590915,503.769674961652,435.6661796523,392.476302158971,2256863448.77086,1911563668.85006,11609513246.7958,10553337518.414,10546136235.5219,11527458709.0158,12457940694.7395,13619290539.2116,12641698583.2152,13878908628.9378,19513506553.1251,24085749592.3359,12042874795.772509,-0.790883768934757,2.98130868933672,3.73169119261693,-1.403607559009,0.969553268816138,2.52023382001638,1.44344660770698,1.21143577838465,7.18483629443371,8.64091108973855,1.98041877615554,157100167.39131337,314200332.802208,1489443370.96658,1775293493.7543,2204113991.25512,2314113951.27386,2259321868.53197,2849645182.4783,2615530571.20173,3229848044.69344,4111690218.3518,3607482711.24985,1803741390.124925,69.0
Jamaica,BB- ,Jamaica,JAM,6.807,9.046,8.824,8.634,7.399,5.47,4.987,6.501,5.188,4.083,4.417,-6.7962794459024,-4.07992636835457,-8.01738724810733,-3.0312415035281,-0.308749953750269,-2.68406864668736,-1.49278165628941,-1.91168616244942,-1.13600321037607,1.01832689330442,-0.75890353030361,3.00363418600642,7.184025,42.9857,110.934527811188,116.969776646049,125.095034603174,127.964544179198,128.87151906466,133.31211833796,142.402832756013,150.790105943026,153.426816475659,154.158779031722,4592208086.69235,9005064474.93003,13899217721.6818,14188936958.4343,14077096714.1279,14808985171.3441,15730792835.5811,15830766570.7266,13812421803.4084,14657586127.0331,17097760723.9201,19423355409.2316,21.9601751165083,8.17108356120225,8.27407886231419,3.69154228855725,2.35102197485846,4.37839864991561,3.73663882152163,3.90510000865872,5.2267777929352,5.86278242801063,10.3495688391272,6.47413734662063,168155250.316541,1053690047.86883,2473010904.82091,2913835195.89151,3291468022.15921,3781167558.10295,3532039680.05605,3631089258.40452,3938028780.65402,4837564537.17809,4520481084.67503,4868643492.7225,2434321782.86125,73.0
Jordan,BB-,Jordan,JOR,13.7,11.9,13.075,15.275,18.12,18.257,16.801,19.213,19.837,18.2,17.944,-5.4598359035703,0.325990723323388,-7.07786962691051,-8.99211424558988,-9.65551431813951,-10.5575150922046,-6.83122381081,-1.73661317294453,-5.73222808631066,-8.0300621920483,-7.82338416371671,-3.74831698453371,0.663711666666667,0.709,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,4160087507.83472,8460789844.8519,36847643521.1268,38587017887.3239,39892551126.7606,41608435915.493,43370860704.2254,44503006338.0282,43700383098.5916,46296100140.8451,48764963380.2817,50967475352.1127,16.1921375615233,0.66688092559796,2.89947905006057,-0.876851359704049,-0.778430463054142,3.32389447576097,4.46231108475481,0.761514047265601,0.333294350628378,1.34609377243118,4.22915568897117,2.08486986327134,1138743539.78461,3441302675.1737,16047206176.5456,16571894982.6299,15543454210.4578,13816403749.962488,12089353289.467178,10362302828.971869,8635252368.476555,6908201907.981245,5181151447.485933,3454100986.9906235,1727050526.4953115,66.0
Albania,BB-,Albania,ALB,19.023,18.055,17.193,15.418,13.616,12.304,11.466,12.79,12.473,11.588,11.584,-5.83174096323551,-4.49092085179739,-10.7753990397848,-8.60488046763521,-7.59082599857198,-7.54422875202925,-6.60766413996776,-7.82064680790707,-8.62504716701021,-7.59590759205624,-5.87243640069213,-1.19632174783293,71.25654745941705,143.709416666667,105.48,125.961666666667,124.1425,119.1,107.989166666667,109.850833333333,108.65,103.52,113.041666666667,100.645,2028553750.0,3480355258.04122,13228147516.1168,11386853113.0189,11861199830.8396,13019726211.7369,15379509891.7196,15585105131.0644,15241458744.8688,18032010563.7558,19017242585.7803,23547179830.4413,11773589915.24566,0.0500181363468309,1.6258650440261,1.89617402592365,1.2754316836741,1.98666133171199,2.02805963071136,1.41109078954246,1.62088661717011,2.04147163139549,6.72520271530048,4.75976421930107,323152840.6257841,646305676.491804,2665215805.2185,3138517990.16501,3108607051.81759,3588583656.8278,3893560031.06681,3763661058.67744,4817386149.20461,5634561133.54085,5266463583.50313,6455445543.45668,3227722807.22834,71.0
Bahamas,B+,Bahamas,BHS,7.235,13.8,12.0,12.7,9.8,10.0,10.011,12.804,11.694,9.87,9.198,-1.15603284902085,-7.8368767543246,-17.1793879299618,-10.3082218220564,-6.0517621951897,-12.8682246348301,-8.84029408152681,-2.65423795994222,-22.9408947412774,-21.4091678759537,-9.3830328201543,-7.49437662164348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3166000000.0,8076470000.0,10974100000.0,11671900000.0,11745100000.0,12236700000.0,12615800000.0,13016200000.0,9958200000.0,11368900000.0,13136400000.0,14338500000.0,4.66931912018676,1.60632941740579,1.51375643050831,1.86148302863371,-0.346376929989397,1.51820700736147,2.26586346678736,2.49123527368046,0.0385210980054558,2.90491262928478,5.60540633583044,3.05291578969743,158165375.368113,349644583.160698,874337064.77897,895475136.251959,1001933945.18353,1413972940.85571,1345344674.14449,1757782753.50028,2382077961.01193,2432716261.37975,2609421074.79741,2511681591.43478,1255840845.21739,99.0
Honduras,BB- ,Honduras,HND,3.881,7.078,6.147,6.727,5.528,5.622,5.551,10.679,7.94,7.037,6.062,-1.0440767880239,-7.07233719340069,-6.94516636573265,-4.67090141649466,-3.14341400861299,-1.24589511291671,-6.57234650779592,-2.65600856407128,2.85135257343249,-5.46356164867157,-6.69789798896129,-3.87565152480839,5.482486737595805,14.840625,20.9871583333333,21.945175,22.835018390426,23.4870839434552,23.9027282925432,24.5085389148926,24.5818805172846,24.0166553242681,24.4858737291131,24.6016468236818,4923009551.55642,7186638029.05875,19756533971.8698,20979791685.416,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34400509852.0436,23.3225664366467,11.0480349344976,6.12924930313022,3.15783117980923,2.72461223295289,3.93436084442044,4.34734937777528,4.36587159819267,3.46841177951184,4.48087963413445,9.08963911525025,6.66325180347457,46574226.5723919,1318911702.08956,3458313625.72098,3754265677.88215,3813545536.14649,4708097401.41206,4769082161.53781,5744253369.31693,8138457727.65673,8666862380.88312,8410394831.45325,7543352779.92798,3771676425.96399,72.0
Benin,BB- ,Benin,BEN,0.865,1.892,1.855,1.835,1.722,1.473,1.402,1.565,1.694,1.473,1.452,-0.925585932447161,-2.2949879315414,-6.66790663014034,-5.96409317114647,-2.99669454901549,-4.18078963717339,-4.54919534814523,-3.99948140523511,-1.75041319714608,-4.15294312049827,-6.00907083608035,133.12785855915632,272.264787954393,710.207977031373,493.757329875319,591.21169798261,592.605615063006,580.656749587853,555.446458398235,585.950813757166,574.294549649056,554.607798864163,622.912348249567,606.654982255763,1959965330.14765,3519991440.47913,13284527850.2632,11388160997.1089,11821065852.1271,12701655845.9612,14262408079.7014,14391686309.033,15651545208.8783,17690083519.9323,17401746309.2655,19676049075.7011,9838024539.933252,4.16540442290284,-0.548757550948091,0.218785923536154,-0.793310145785534,0.0432648555103608,0.919170717886054,0.732849371240975,3.02272119663769,1.73353962694036,1.35077863583527,2.73102465280233,6.750237177602164,10.769449702401996,14.78866222720183,18.807874752001663,22.827087276801496,26.84629980160133,30.865512326401163,34.884724851201,38.90393737600083,42.92314990080067,46.9423624256005,50.96157495040033,54.98078747520017,59.0
Turkey,BB-,Turkey,TUR,6.495,9.901,10.304,10.899,10.919,10.956,13.73,13.148,11.969,10.432,9.412,-1.74238577195045,-3.61654920011585,-3.42015297785698,-2.47074612731364,-2.54897508841312,-4.09120730863897,-1.87477829427479,1.97278361301382,-4.31533236352235,-0.78464115953129,-5.14133526762847,-3.62198905743789,0.0026086416666666,0.6252185,2.18854241775473,2.72000852790578,3.02013474808043,3.64813263536867,4.82837014720942,5.67381930843574,7.00860541558522,8.85040754928315,16.5488604173067,23.7385661219918,150655500191.644,274294623164.043,938934609296.966,864313810469.009,869682881593.041,858988492853.742,778972108040.602,761005915750.925,720338490327.248,819865223976.115,907118434653.505,1118252964260.77,60.3038691346446,54.9153705812683,8.85457271364324,7.67085364845877,7.7751341532833,11.1443110840765,16.3324638988928,15.1768215720022,12.2789574462574,19.5964926913324,72.3088359891207,53.8594087593315,7626099813.58548,23514529510.39,127421921235.759,110489628113.015,104810530764.478,107657025384.516,92997230040.5605,105619672447.934,93511562720.3207,109534857096.539,123735138185.001,140858353035.103,70429176554.0515,73.0
Bangladesh,B+,Bangladesh,BGD,3.27,4.406,4.382,4.35,4.372,4.532,4.693,5.828,5.815,5.247,5.06,-1.25927364158709,-0.573042663299641,0.437159797644511,1.32188871858147,0.351171861174517,-2.03756600416726,-2.20783912081883,-0.839485005371137,0.31894044196432,-3.78969259910934,-3.13772027498749,1.0030676999089,34.5688083333333,52.1416666666667,77.6414083333333,77.9469083333333,78.4680916666667,80.4375416666667,83.4662019166666,84.4535225,84.8713916666667,85.08376325,91.7454544396961,106.309484297483,31598340778.2164,53369787318.6245,172886611653.786,195146608978.131,265224515675.034,293732446624.596,321362752441.78,351231654603.692,373979442362.193,416271647911.014,460131688909.301,437415331040.994,6.12671846981458,2.20825620937535,6.99163889220849,6.19428022984984,5.51352572692995,5.70207015717239,5.54362139486476,5.59199639930629,5.69107474746211,5.54565430773473,7.69695437176898,9.8835030377921,659565596.029364,1515788656.4122,22319788312.4797,27493077971.9949,32283838538.9037,33431482893.1712,32028383716.595,32696936140.2925,43171735335.8001,46165532457.1555,33747202271.7021,21859709190.8892,10929854631.9446,73.0
Fiji,B+,Fiji,FJI,4.705,4.325,4.292,4.32,4.328,4.34,4.38,4.623,4.678,4.481,4.327,-7.03030144787266,-1.51980018386888,-5.77781237875561,-3.47299247646812,-3.60696936782774,-6.63907088641392,-8.44729845712939,-12.8222684529238,-13.8552602449921,-15.9482442399688,-17.41955368959,-7.969322678128336,1.48090833333333,2.128625,1.88734535831922,2.09762981633101,2.09469593918508,2.06687530381454,2.08737978924997,2.16039311531464,2.16880492424242,2.07063333333333,2.2014069869585,2.250125,1337017559.49728,1678219507.89829,4857104791.41609,4682479912.05203,4930213634.35692,5353469171.0611,5581425324.91185,5444407214.31758,4432466237.09588,4305031630.81808,4969503560.7735,5442046565.04719,8.19137132040974,1.09216459977388,0.519306474579194,1.37488542621438,3.86322538221269,3.3475783475784,4.08147637644526,1.77310182460282,-2.5952432588738,0.155855722131516,4.52019266394958,2.14817440623896,261102710.844916,412013921.196278,916228000.745634,918959350.368621,908823039.760341,1116363704.4475,947653331.857671,1043304264.01736,1081812964.94674,1517816546.24939,1556777405.71406,1548302837.62548,774151454.81274,72.0
Montenegro,B+,Montenegro,MNE,30.249,18.054,17.555,17.732,16.082,15.19,15.128,17.878,16.543,15.288,15.254,6.030189923481299,-3.1936201530374024,-12.4174302295561,-10.9289242728137,-16.1640057366555,-15.6778556675142,-17.124414916804,-14.3566693575483,-25.9335027097551,-9.2332691434238,-13.1281582011878,-11.3068094611125,-5.112052189893245,1.08270508132601,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893215581479226,0.877475207233012,0.845376564367945,0.950915533962108,0.924709622987356,492146522.3681373,984293043.811565,4593853290.963,4054730077.57718,4376930578.32395,4856599480.79882,5506942238.35668,5542054181.12616,4769996866.00758,5861427505.12493,6229801580.79157,7530593375.22034,5020395583.243389,2510197791.266437,-0.710514051710227,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,13.0403036347004,8.58476910455403,220856131.60703373,441712254.6292984,662568377.651563,681847411.617033,793654021.992476,1015962460.25023,1202486372.13988,1529177036.35033,2134820419.92713,1981678244.50269,2040827973.50695,1573580964.08645,786790514.543225,65.0
Senegal,B+ ,Senegal,SEN,2.648,5.842,6.757,4.455,4.078,3.567,2.863,3.405,3.368,2.968,2.93,-4.91527068918185,-5.54079842355365,-6.80294523804886,-5.31619475400192,-4.178756111634,-7.26914082739769,-9.58292425612148,-8.10949609772066,-10.8532305243561,-12.0900633819175,82.69488706351933,177.47983750895617,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917,7390967360.42121,6013185003.97525,19797253440.2679,17774766696.1759,19040312333.1864,20996562943.5979,23116701556.1381,23403995992.1354,24530513037.7518,27520784129.7508,27619479059.6131,30848333083.7055,0.325098630183258,0.731981981981609,-1.09025507446895,0.13521193363526,0.837284942557434,1.3181531484778,0.460985642464282,1.76011151192938,2.54314685681652,2.18032278088147,9.69681899081073,5.93947798773215,9.729515274322711,13.519552560913272,17.309589847503833,21.099627134094398,24.889664420684955,28.67970170727552,32.46973899386607,36.25977628045664,40.0498135670472,43.83985085363776,47.62988814022832,51.41992542681888,55.20996271340944,59.0
Bahrain,B+,Bahrain,BHR,1.138,1.146,1.166,1.195,1.196,1.202,1.226,1.767,1.551,1.326,1.16,1.4488136317136,9.16025901142396,4.38061668747352,-2.31252912932776,-4.40558716045662,-4.30051876437292,-6.15289066217848,-1.96409784324041,-9.05383693445987,6.37213530677418,14.6497544700467,5.85823757664046,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,4809511005.31915,9062898936.17021,34772526595.7447,32523297872.3404,33884680851.0638,37204813829.7872,39567978723.4043,40446808510.6383,35837632978.7234,40840212765.9574,46680398936.1702,46079867021.2766,0.929335437489093,-0.70485295309079,2.64755321246189,1.84862742374977,2.78679347602044,1.38671830576406,2.08766938046978,1.00582004702137,-2.31770629331379,-0.60631938514085,3.62574104304482,0.0746206782192256,1292613497.46056,1605306697.72147,6229406002.51976,3546207932.19981,2611989314.00794,2823123079.34137,2334278370.00967,3902650742.43905,2523073657.45375,4993195962.86458,4774898054.78218,5117552034.50774,2558776053.75387,73.0
Rwanda,B+,Rwanda,RWA,11.805,11.858,11.849,11.805,11.875,10.759,11.236,11.829,15.793,15.085,14.932,6.173368974688568,-2.5852620506228643,-11.3438930759343,-12.6837777141814,-15.3051258052923,-9.46048131401367,-10.114250948548,-11.8932236858243,-12.064812216896,-10.924027530399,-9.36031324294925,-11.7303701619048,83.7040975583333,389.696216666666,682.4377953875,719.8595555,787.25152175,831.55433975,861.093412166667,899.350509,943.278048166667,988.624806551768,1030.30829974206,1160.09869425,2550185679.08109,2068836754.37431,8238966063.86692,8543759677.58157,8695272300.91019,9252834336.49492,9637904655.17446,10349300380.33,10174387374.3478,11069280649.6459,13316160895.0447,14097768472.1883,4.18576372649948,3.89952980284712,2.35449052820358,2.52850284192421,7.17434301982009,8.27953672260832,-0.311210160390699,3.34787655037648,9.85039902274207,-0.391346748300791,17.6892095588153,19.789546746467,44514230.2782154,190641890.700649,945126111.233454,917998055.127134,1013756070.46449,1179065818.21496,1354658758.16221,1464573537.8348,1719668098.77361,1867263803.70416,1725574898.68952,1834050909.65197,917025490.325985,71.0
Mongolia,B+ ,Mongolia,MNG,5.985,4.798,4.861,7.235,6.359,5.377,9.269,6.594,7.747,6.211,6.134,-24.1738310890104,-6.14547875845517,-15.8208781709903,-8.16234225533353,-6.25748206242188,-10.0640976839599,-14.4368935873352,-15.2163324376399,-5.06732429872457,-13.7928750935516,-13.4342448059604,0.596631968292984,538.6316493174814,1076.66666666667,1817.93870833333,1970.30916666667,2140.29086406116,2439.77720111244,2472.48405114235,2663.54139820163,2813.28983532639,2849.2886145414,3140.67788364809,3465.73653626198,2560785660.0,1136896123.61298,12226514668.0622,11619892590.6941,11181350649.3573,11480847740.736,13178094720.4986,14206359017.5143,13312981429.0891,15286441737.6686,17146471713.748,20325121393.9074,10162560702.751469,11.5955387593327,12.253980812976,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,15.1479560897226,10.3475831314339,101038562.95474704,202077115.561911,1651791011.42218,1322495172.72512,1304052963.0909,3016698322.08149,3549666961.87949,4363699115.81581,4545276809.36506,4380126028.64883,3398458522.32196,4785543819.70989,2392771945.354945,71.0
Nicaragua,B+,Nicaragua,NIC,7.188,4.52,4.7,3.9,3.3,5.2,5.47,6.167,6.064,4.978,4.795,-30.2341219819735,-18.3126344819719,-8.02832630350546,-9.87325426365583,-8.48330139890493,-7.16020184439183,-1.79728045766792,5.93824934608707,3.70695448310772,-3.82407049684088,-2.47222072522306,7.74683434240701,0.140922416666667,12.6843916666667,25.9589003667435,27.2568449404762,28.6209624101588,30.0509413442878,31.5532123338754,33.121745265284,34.3421221197024,35.1710166666667,35.874421141967,36.4411942796586,1009455476.10732,5109587049.97449,11880433902.9361,12756685550.3389,13286101094.3863,13785924216.2724,13025234820.8225,12699028889.666,12681569254.2815,14144060853.1362,15649897116.8965,17829218219.3591,8914609113.214506,7.06991352252517,6.03596861798425,3.99737996694396,3.52317317628473,3.85067166284727,4.94723728039886,5.37628990844126,3.68181341625572,4.92841396948968,10.4674244465991,8.38765854872536,165533453.144784,492485081.971073,2276176780.7117,2492262791.93881,2447771381.81086,2757785586.66498,2261143360.12993,2397444668.92872,3211903361.95717,4046556203.71439,4404430742.32312,5446998877.80189,2723499474.900945,72.0
Zambia,SD,Zambia,ZMB,12.93,8.131,8.316,8.418,8.518,5.031,5.539,6.032,5.195,5.993,5.913,-18.075759952317,-18.3980639927089,-1.4270939600475,-3.61227207947561,-4.55168827542136,-1.68127057617849,-1.30116677554112,0.603690808802687,11.790957110182,11.9003513535048,3.74784661580664,-2.11297552403751,0.0302891083333333,3.11084416666667,6.15416666666667,8.63166666666667,10.3075,9.5175,10.4583333333333,12.89,18.3440926453379,20.0184865859688,16.9375943252989,20.212017866195,3288381797.32415,3600632111.41414,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311507273.6735,23308667781.2258,18137764930.651,22096416932.0089,29163782140.4858,27577956471.244,107.023809523808,26.0304117888121,7.80687553566333,10.1105928909618,17.8697300795268,6.57731154205644,7.4945719272852,9.15031644316296,15.7330604721369,22.0207676245777,10.9932039209136,10.884531691282,201213453.144784,244824131.796944,3078362296.84348,2967626716.43206,2352719004.10271,2082083919.53427,1569229906.13102,1448624290.19899,1203448374.22209,2753875454.29119,2967565317.1942,1978376902.1294663,989188487.0647331,72.0
Barbados,B ,Barbados,BRB,9.35,12.17,9.803,8.247,8.622,8.322,8.413,9.756,9.417,8.493,7.954,-0.354355356419997,-3.33993473383023,-12.0306623984079,-1.86708346142229,-8.48641052893695,-5.37207753716545,-4.318923603284672,-3.265769669403893,-2.2126157355231144,-1.159461801642336,-0.1063078677615569,0.9468460661192212,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2012131457.26644,3059500000.0,5365976700.0,5288057750.0,5330761500.0,5517340450.0,5629916200.0,5788288000.0,5168344450.0,5275242050.0,6257303500.0,6720733200.0,3.07457271078017,2.43581303489137,1.76950322089729,-1.11278992510967,1.28192813061895,4.66018463955996,3.67381410406801,4.10028964518461,5.523234926704575,6.94618020822454,8.369125489744505,9.79207077126447,117535619.353829,472693479.363243,632258680.138621,553604323.881265,431758241.990471,265841633.120924,533906813.039013,772118649.502051,1358013876.08841,1672884485.22112,1519660179.91512,1605919490.51553,802959788.757765,87.0
Uganda,B-,Uganda,UGA,3.52,2.404,2.788,3.167,3.643,3.42,3.185,3.914,3.422,2.93,2.831,-6.11699754177912,-5.79340706801523,-6.64160843323991,-5.09288758031744,-2.72563968618806,-4.8845443027942,-6.33133624612692,-7.44732191337454,-9.56932079766475,-8.89415470263879,-8.92038670202896,-7.72277630564112,428.854666666667,1644.47533333333,2599.78820061067,3240.64542033826,3420.09800724736,3611.22445804461,3727.06899484612,3704.04907169681,3718.24892270924,3587.05170733909,3689.81738566862,3726.14045997085,4304399310.30967,6193246837.09687,32612397257.4458,32387183730.1002,29203988696.2626,30744473841.424,32927025619.6795,35348155095.4215,37600368241.6657,40529788748.6737,45565333210.9108,48768955863.3175,24384477933.35476,3.39202158512998,3.07570668958641,5.58968606251725,5.70637504616212,5.20971705914209,2.61601190952274,2.867588034469,3.31332289544502,2.20457204757414,7.1957888597581,5.35094804280395,43986075.0309428,808042388.803331,3316363815.29631,2908876773.27382,3097848069.80846,3720863721.20488,3358514649.90299,2878726852.34542,2398939054.78785,1919151257.23028,1439363459.67271,959575662.11514,479787864.55757,67.0
Bosnia and Herzegovina,B+,Bosnia and Herzegovina,BIH,25.473,27.517,27.695,25.408,20.527,18.4,15.692,15.868,14.897,12.657,10.42,1.6566033006301757,-7.10679339873965,-7.35085841133572,-5.03540520266748,-4.69867094642486,-4.77878210545296,-3.23063057976363,-2.59691882108326,-2.83951861702088,-1.47528685104269,-4.39236523811558,-2.32154773990836,-0.099344114025015,2.12285951185833,1.474169186794,1.76349164694686,1.76813902429915,1.73535271327691,1.65698544113543,1.74708646136073,1.71697049519219,1.65360615435868,1.85932587706093,1.80920280030082,7753478260.86957,5567772768.81188,18558733564.4692,16404348871.4437,17116926327.6247,18326373366.1105,20484053868.9246,20482608755.379,20226036564.4129,23672712242.2149,24534663636.1778,27514782476.0406,18343188317.061333,9171594158.08207,-0.897194054194333,-1.03602303425474,-1.58400833333336,0.810039425333895,1.41710814018034,0.56278215406123,-1.0512960076349,1.98163900587622,14.0208440826771,6.1059011284828,248313240.76540005,496626475.424899,4860208933.35914,4790984890.64006,5136418168.10228,6473729518.60968,6808433501.27295,7207699940.37337,8707117939.31002,9475044026.14548,8761700726.02154,9204916833.8925,4602458450.94625,68.0
Cape Verde,B,Cape Verde,CPV,13.116,11.67,11.905,12.075,12.24,12.17,12.118,14.66,13.906,12.272,11.994,-1.24948915241014,-11.1544820568204,-8.27455286476655,-2.89127851947954,-3.46715998994157,-6.9931164719733,-4.40170435637594,-0.968698562598978,-15.6834304654253,-12.2149777326852,-3.48226383432113,-2.58379777844083,70.0313333333333,115.876551583333,83.0345,99.3856935425685,99.6881136363636,97.8069377715121,93.4135789085279,98.4951785878976,96.7957427869885,93.2180924116109,104.863065846367,101.804812544702,306890962.649533,539227277.626411,2041930125.42979,1749857620.35329,1849789992.7426,1996741544.61574,2205099509.15987,2252177133.74705,1821565617.6945,2051842609.64558,2247003347.63376,2533819406.4916,10.6535057862491,-2.47745668519835,-0.238778144990624,0.131187999024545,-1.40781637091706,0.784415251101334,1.25699566690509,1.10666674296063,0.605795808395385,1.86215297494647,7.93092925430087,3.72437517668748,76969365.0466756,28196818.8690417,510930777.488313,494495560.716106,572736752.547996,617362329.826463,606003781.270023,737990665.417386,735084797.415375,769650450.739642,729566303.824111,837880565.130438,418940319.065219,73.0
Kyrgyzstan,NR,Kyrgyzstan,KGZ,1.873,3.253,3.346,3.466,3.568,3.673,4.252,4.63,4.096,4.055,4.038,-0.7584541717510245,-5.55490834350205,-17.4244156605429,-15.7592478411185,-11.628233310749,-6.95269622627314,-11.6275560440076,-11.3840798908834,4.52522127933728,-7.97583742281609,-42.683633961771,-12.554478196736234,17.574677568298533,47.7038333333333,53.654058312852,64.4621082725294,69.9140658252997,68.866667859063,68.840320327701,69.7893491807476,77.3461127039303,84.6408220065285,84.1162225704045,87.8561255862776,2660202622.91006,1369688498.06778,7468102412.68237,6678177511.66313,6813095379.1187,7702938379.42036,8271106235.41552,9371275264.36735,8270468614.24051,9249133946.26531,12134931017.9465,13987627908.8381,6993813963.769418,18.7007342838023,7.5342472977589,6.50331838993384,0.388838296895799,3.1753098637994,1.54266145238436,1.13362257718804,6.32542296338078,11.9050398185147,13.9229093174176,10.7532770416742,130924736.02882303,261849461.304369,1957488936.70541,1777941002.20899,1967811282.96594,2177013757.29635,2156976620.3674,2428567693.63364,2811615193.09799,2982533267.78709,2798508309.69425,3236844683.24645,1618422375.623225,68.0
Papua New Guinea,B-,Papua New Guinea,PNG,2.92,2.524,2.487,2.453,2.544,2.604,2.599,2.814,2.906,2.689,2.651,-2.35026712017846,9.95921732839908,12.1393177239905,11.2064023719229,13.6287612457148,15.9024612947226,13.6302697156748,14.3799231035246,14.3372352654053,12.5772553471443,14.4322078264296,13.612170248963,0.955,2.78215666666667,2.461385,2.76841166666667,3.13302930185604,3.18878838289617,3.2934630812508,3.38753768145423,3.45997438644787,3.50877192982456,3.51922970506745,3.58962274932016,3219729083.06487,3521339699.07407,23210823987.308,21723437010.0982,20758876952.6232,22742699138.356,24109780708.0268,24750626040.5917,23848447849.7467,26109413522.3081,31647277767.3976,30729242919.4411,6.9533615990307,15.5958933107535,5.22211720226841,5.99595778127107,6.6737288135593,5.42204568023834,4.37448921453162,3.92867290939597,4.87167398565555,4.48359014042398,5.25323922215241,2.29869991296791,427289975.0,304157921.747747,2329505233.38802,1758569679.62188,1656817794.83772,1735798651.35536,2213546838.5573,2308231641.55446,2686185780.88876,3240131311.16525,3982557795.83284,3901331641.41289,1950665857.706445,74.0
