Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,New Caledonia,NCL,99.004900995,129.201037953271,89.8243353779009,107.553234404315,107.806815805024,105.633078151149,101.046821879543,106.588933804405,104.710608186968,100.880222566186,113.474367224106,110.34717131744
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,New Zealand,NZL,1.67620333333333,2.20114916666667,1.20543333333333,1.433975,1.436525,1.40740833333333,1.44525833333333,1.517875,1.54205833333333,1.4138,1.57718333333333,1.62843333333333
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Nicaragua,NIC,0.140922416666667,12.6843916666667,25.9589003667435,27.2568449404762,28.6209624101588,30.0509413442878,31.5532123338754,33.121745265284,34.3421221197024,35.1710166666667,35.874421141967,36.4411942796586
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Niger,NER,272.264787954393,710.207977031367,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369,575.586004510945,554.530675033104,623.759700911182,606.569750165917
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Nigeria,NGA,8.038285,101.697333333333,158.552641666667,192.440333333333,253.492,305.790109160005,306.083688245234,306.920951495223,358.810797258297,401.152029220779,425.979158066857,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,North Macedonia,MKD,..,65.9038666666666,46.4371308333333,55.537075,55.731725,54.6654583333333,52.1071083333333,54.9472,54.144325,52.1021583333333,58.5743916666667,56.9471916666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Norway,NOR,6.25974166666667,8.80184166666667,6.30166666666667,8.06416666666667,8.4,8.27166666666666,8.1325,8.8,9.41583333333334,8.59,9.61416666666667,10.5633333333333
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Oman,OMN,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Pakistan,PAK,21.707375,53.6481865,101.100088423521,102.769271604675,104.769117033301,105.455162087938,121.824068875756,150.036253839864,161.838479684718,162.906253747418,204.867187469982,280.356111655149
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Palau,PLW,..,..,1,1,1,1,1,1,1,1,1,1
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Panama,PAN,1,1,1,1,1,1,1,1,1,1,1,1
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Papua New Guinea,PNG,0.955,2.78215666666667,2.461385,2.76841166666667,3.13302930185604,3.18878838289617,3.2934630812508,3.38753768145423,3.45997438644787,3.50877192982456,3.51922970506745,3.58962274932016
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Paraguay,PRY,1229.80833333333,3486.35333333333,4462.18528829093,5204.92080811087,5670.54089799784,5618.9334516428,5732.10455572912,6240.72207844257,6771.09742519652,6774.16273484849,6982.75237776692,7288.87205374128
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Peru,PER,0.187885579166667,3.49,2.83904413780664,3.18443924152237,3.37506158720665,3.2604884908321,3.28660269803296,3.3372655465368,3.4949411976912,3.88055413137587,3.83518137473542,3.74382620959376
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Philippines,PHL,24.3105,44.19225,44.3951543042097,45.5028399421431,47.4924638585099,50.4037197937177,52.6614299539683,51.7957826517332,49.6240960026328,49.2545977288412,54.477785837205,55.630363223193
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Poland,POL,0.95,4.346075,3.15454166666667,3.7695,3.94278333333334,3.77933333333333,3.61171666666667,3.839375,3.89974166666667,3.86191666666667,4.45775833333333,4.20366666666667
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Portugal,PRT,142.55475,..,..,..,..,..,..,..,..,..,..,..
"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
